,BTC,ETH,SP500,Ndx100,FNG,FNG_class,Price,PiCycle,RUPL,RHODL,Puell,2YMA,Trolololo,MVRV,ReserveRisk,Woobull,Confidence
2013-11-29 00:00:00+00:00,,,,,,,1129.4301,0.94,1.0,0.9715,0.9745,0.979,1.0,0.9963,0.9641,0.9826,0.9787
2013-11-30 00:00:00+00:00,,,,,,,1183.59,0.9555,0.9978,0.9625,0.9698,0.9856,1.0,0.9678,0.9915,0.9907,0.9801
2013-12-01 00:00:00+00:00,,,,,,,1103.89,0.9687,0.972,0.9633,0.9488,0.9607,1.0,0.9562,0.9839,0.9602,0.9682
2013-12-02 00:00:00+00:00,,,,,,,1034.48,0.9801,0.9813,0.9631,0.9043,0.9368,1.0,0.9771,0.9372,0.9309,0.9567
2013-12-03 00:00:00+00:00,,,,,,,1047.9,0.9908,0.98,0.9442,0.9698,0.9347,1.0,0.9775,0.9563,0.9284,0.9646
2013-12-04 00:00:00+00:00,,,,,,,1077.58,0.9986,0.9873,0.9538,0.9382,0.9364,1.0,0.9757,0.9569,0.9308,0.9642
2013-12-05 00:00:00+00:00,,,,,,,972.6,0.9897,0.9675,0.9449,0.9005000000000001,0.9024,1.0,0.9985,0.9749,0.8894000000000001,0.952
2013-12-06 00:00:00+00:00,,,,,,,1017.03,0.9807,0.9238,0.9214,0.8894000000000001,0.9107,1.0,0.9776,0.9434,0.8999,0.9385
2013-12-07 00:00:00+00:00,,,,,,,683.44,0.9759,0.8846,0.9182,0.8176,0.7961,0.8829,0.9067,0.8785000000000001,0.7606,0.869
2013-12-08 00:00:00+00:00,,,,,,,793.24,0.9702,0.9097,0.9124,0.8452000000000001,0.8339000000000001,0.9385,0.9244,0.8327,0.8072,0.886
2013-12-09 00:00:00+00:00,,,,,,,892.2,0.9637,0.938,0.9078,0.8498,0.8624,0.9822,0.9171,0.864,0.8424,0.903
2013-12-10 00:00:00+00:00,,,,,,,934.58,0.9573,0.9532,0.9057,0.8965000000000001,0.8707,0.9988,0.9328,0.9022,0.8528,0.9189
2013-12-11 00:00:00+00:00,,,,,,,941.63,0.9508,0.9281,0.8864000000000001,0.8132,0.8687,1.0,0.8826,0.9256,0.8507,0.9007000000000001
2013-12-12 00:00:00+00:00,,,,,,,882.78,0.9452,0.9268,0.8746,0.8045,0.8466,0.975,0.7875000000000001,0.8925000000000001,0.8247,0.8753000000000001
2013-12-13 00:00:00+00:00,,,,,,,922.68,0.9394,0.9263,0.8535,0.8218000000000001,0.8549,0.9908,0.7167,0.8908,0.8351000000000001,0.8699
2013-12-14 00:00:00+00:00,,,,,,,888.69,0.9341,0.9201,0.8527,0.8468,0.8406,0.9755,0.7577,0.8918,0.8184,0.8709
2013-12-15 00:00:00+00:00,,,,,,,835.08,0.9295,0.9218,0.8509,0.8125,0.8193,0.9508,0.8074,0.8818,0.7936000000000001,0.8631000000000001
2013-12-16 00:00:00+00:00,,,,,,,812.61,0.9252,0.8608,0.8448,0.7737,0.8088000000000001,0.9394,0.8355,0.8846,0.7809,0.8504
2013-12-17 00:00:00+00:00,,,,,,,682.05,0.9224,0.8627,0.8306,0.775,0.7568,0.8716,0.7845000000000001,0.8142,0.7196,0.8153
2013-12-18 00:00:00+00:00,,,,,,,480.0,0.9214,0.7799,0.8206,0.6874,0.6562,0.7368,0.7786000000000001,0.8168000000000001,0.5992000000000001,0.7552
2013-12-19 00:00:00+00:00,,,,,,,519.06,0.92,0.8642000000000001,0.8345,0.8018000000000001,0.6752,0.7655000000000001,0.776,0.7423000000000001,0.6227,0.778
2013-12-20 00:00:00+00:00,,,,,,,675.37,0.9176,0.8247,0.8320000000000001,0.6865,0.7464000000000001,0.8647,0.76,0.8200000000000001,0.7075,0.7955
2013-12-21 00:00:00+00:00,,,,,,,613.65,0.9159,0.8172,0.8419000000000001,0.652,0.7171000000000001,0.8272,0.7609,0.7814,0.6631,0.7752
2013-12-22 00:00:00+00:00,,,,,,,635.8,0.914,0.8317,0.8527,0.673,0.7246,0.8396,0.657,0.7807000000000001,0.673,0.7718
2013-12-23 00:00:00+00:00,,,,,,,627.64,0.9123,0.8515,0.8483,0.6941,0.7183,0.8337,0.658,0.7897000000000001,0.6662,0.7747
2013-12-24 00:00:00+00:00,,,,,,,649.26,0.9103,0.8466,0.8483,0.6844,0.7252000000000001,0.8455,0.5431,0.8092,0.6753,0.7653000000000001
2013-12-25 00:00:00+00:00,,,,,,,658.45,0.9081,0.8531000000000001,0.8595,0.6814,0.7264,0.8498,0.6571,0.8054,0.6754,0.7796000000000001
2013-12-26 00:00:00+00:00,,,,,,,699.69,0.9055,0.8799,0.8507,0.7404000000000001,0.7405,0.8719,0.5987,0.8168000000000001,0.6937,0.7887000000000001
2013-12-27 00:00:00+00:00,,,,,,,763.28,0.9026,0.8682000000000001,0.8513000000000001,0.7324,0.7621,0.904,0.5917,0.8446,0.7204,0.7975
2013-12-28 00:00:00+00:00,,,,,,,730.17,0.8999,0.8653000000000001,0.8280000000000001,0.6651,0.7469,0.8861,0.6063000000000001,0.8323,0.7027,0.7814
2013-12-29 00:00:00+00:00,,,,,,,715.06,0.8975000000000001,0.8694000000000001,0.8058000000000001,0.7013,0.7382000000000001,0.8771,0.6334000000000001,0.8282,0.6930000000000001,0.7827000000000001
2013-12-30 00:00:00+00:00,,,,,,,733.41,0.8951,0.8724000000000001,0.7991,0.7106,0.7426,0.8857,0.6262,0.8307,0.6992,0.7846000000000001
2013-12-31 00:00:00+00:00,,,,,,,730.04,0.8928,0.8698,0.7889,0.7236,0.7386,0.8829,0.6391,0.8314,0.6952,0.7847000000000001
2014-01-01 00:00:00+00:00,,,,,,,749.09,0.8904000000000001,0.8782000000000001,0.7695000000000001,0.7621,0.743,0.8917,0.679,0.8261000000000001,0.7015,0.7935
2014-01-02 00:00:00+00:00,,,,,,,739.91,0.8883000000000001,0.8883000000000001,0.7713,0.6436000000000001,0.7367,0.8859,0.6604,0.8319000000000001,0.6946,0.7779
2014-01-03 00:00:00+00:00,,,,,,,802.85,0.8856,0.894,0.775,0.7047,0.7567,0.916,0.6545000000000001,0.8407,0.7194,0.7941
2014-01-04 00:00:00+00:00,,,,,,,799.95,0.883,0.8964000000000001,0.8006000000000001,0.6698000000000001,0.7527,0.9136,0.6591,0.8449000000000001,0.7146,0.7927000000000001
2014-01-05 00:00:00+00:00,,,,,,,848.13,0.8802000000000001,0.9148,0.8153,0.787,0.7659,0.9349,0.662,0.8484,0.7309,0.8155
2014-01-06 00:00:00+00:00,,,,,,,972.99,0.8767,0.9164,0.8129000000000001,0.7759,0.8012,0.9863,0.6565000000000001,0.8687,0.774,0.8299000000000001
2014-01-07 00:00:00+00:00,,,,,,,916.41,0.8737,0.8838,0.811,0.7185,0.7816000000000001,0.9624,0.6675,0.8677,0.7512000000000001,0.8130000000000001
2014-01-08 00:00:00+00:00,,,,,,,843.64,0.8712000000000001,0.8869,0.8313,0.7477,0.7556,0.9298,0.6825,0.8257,0.7204,0.8057000000000001
2014-01-09 00:00:00+00:00,,,,,,,828.06,0.8687,0.8895000000000001,0.8304,0.7692,0.7475,0.9216,0.6910000000000001,0.8281000000000001,0.7116,0.8064
2014-01-10 00:00:00+00:00,,,,,,,832.53,0.8663000000000001,0.8956000000000001,0.8174,0.7428,0.7462000000000001,0.9226,0.6972,0.8278000000000001,0.7108,0.803
2014-01-11 00:00:00+00:00,,,,,,,867.32,0.8637,0.9039,0.8049000000000001,0.7867000000000001,0.7547,0.9373,0.7284,0.8313,0.7208,0.8146
2014-01-12 00:00:00+00:00,,,,,,,858.47,0.8613000000000001,0.8898,0.8061,0.7632,0.7491,0.9323,0.73,0.8392000000000001,0.7146,0.8095
2014-01-13 00:00:00+00:00,,,,,,,814.87,0.8591000000000001,0.8824000000000001,0.7982,0.6906,0.7318,0.9114,0.6741,0.8202,0.6948000000000001,0.7847000000000001
2014-01-14 00:00:00+00:00,,,,,,,834.27,0.8568,0.8788,0.8018000000000001,0.6723,0.7358,0.9193,0.6796,0.8085,0.6999000000000001,0.7836000000000001
2014-01-15 00:00:00+00:00,,,,,,,828.69,0.8546,0.8853000000000001,0.7983,0.7173,0.7312000000000001,0.9157,0.6825,0.8021,0.6951,0.7869
2014-01-16 00:00:00+00:00,,,,,,,852.3,0.8524,0.8763000000000001,0.8023,0.7067,0.7365,0.9254,0.6908000000000001,0.8074,0.7019000000000001,0.7889
2014-01-17 00:00:00+00:00,,,,,,,826.02,0.8505,0.8681000000000001,0.8045,0.6359,0.7252000000000001,0.9124,0.7045,0.7948000000000001,0.6894,0.7761
2014-01-18 00:00:00+00:00,,,,,,,816.07,0.8486,0.8736,0.7972,0.6807000000000001,0.7193,0.9068,0.6806,0.783,0.6833,0.7748
2014-01-19 00:00:00+00:00,,,,,,,815.69,0.8468,0.8823000000000001,0.7866000000000001,0.6796,0.7166,0.9055,0.6673,0.7857000000000001,0.6806,0.7723
2014-01-20 00:00:00+00:00,,,,,,,848.15,0.8448,0.8785000000000001,0.7804,0.7166,0.7251000000000001,0.9194,0.6611,0.7922,0.6913,0.7788
2014-01-21 00:00:00+00:00,,,,,,,847.32,0.8429000000000001,0.8764000000000001,0.7711,0.6631,0.7223,0.918,0.6712,0.7852,0.6888000000000001,0.771
2014-01-22 00:00:00+00:00,,,,,,,841.72,0.8408,0.8739,0.7664000000000001,0.7026,0.718,0.9145,0.6563,0.7799,0.6843,0.7707
2014-01-23 00:00:00+00:00,,,,,,,827.27,0.839,0.8708,0.7537,0.6722,0.7108,0.9068,0.6425000000000001,0.7748,0.6766,0.7608
2014-01-24 00:00:00+00:00,,,,,,,817.41,0.8372,0.8597,0.7567,0.6781,0.7051000000000001,0.9012,0.6496000000000001,0.7685000000000001,0.6705,0.7585000000000001
2014-01-25 00:00:00+00:00,,,,,,,786.34,0.8356,0.8674000000000001,0.7555000000000001,0.6433,0.6919000000000001,0.8853000000000001,0.6619,0.7543000000000001,0.6558,0.7501
2014-01-26 00:00:00+00:00,,,,,,,853.68,0.8337,0.8705,0.7548,0.6199,0.7127,0.9158,0.6551,0.7597,0.6808000000000001,0.7559
2014-01-27 00:00:00+00:00,,,,,,,848.67,0.8319000000000001,0.8436,0.7482000000000001,0.6306,0.7089000000000001,0.9125,0.6507000000000001,0.76,0.6769000000000001,0.7515000000000001
2014-01-28 00:00:00+00:00,,,,,,,773.67,0.8304,0.8613000000000001,0.7422000000000001,0.6102000000000001,0.6806,0.876,0.6462,0.73,0.645,0.7358
2014-01-29 00:00:00+00:00,,,,,,,817.38,0.8288000000000001,0.8618,0.7431,0.6053000000000001,0.6939000000000001,0.896,0.6404000000000001,0.7452000000000001,0.6609,0.7417
2014-01-30 00:00:00+00:00,,,,,,,828.76,0.8272,0.8635,0.7477,0.6498,0.6955,0.9003,0.6231,0.7434000000000001,0.6635,0.746
2014-01-31 00:00:00+00:00,,,,,,,808.47,0.8257,0.8645,0.7304,0.6623,0.6864,0.8898,0.6336,0.7426,0.6537000000000001,0.7432000000000001
2014-02-01 00:00:00+00:00,,,,,,,827.63,0.8242,0.8668,0.7365,0.6715,0.6907,0.8977,0.6372,0.741,0.6593,0.7472000000000001
2014-02-02 00:00:00+00:00,,,,,,,832.9,0.8228000000000001,0.8669,0.7363000000000001,0.6646000000000001,0.6903,0.8991,0.5975,0.7417,0.6596000000000001,0.7421
2014-02-03 00:00:00+00:00,,,,,,,827.39,0.8215,0.8639,0.7206,0.651,0.6863,0.8956000000000001,0.6218,0.7392000000000001,0.6558,0.7395
2014-02-04 00:00:00+00:00,,,,,,,825.43,0.8202,0.8612000000000001,0.7257,0.6305000000000001,0.6835,0.8936000000000001,0.6219,0.7335,0.6532,0.7359
2014-02-05 00:00:00+00:00,,,,,,,830.15,0.8189000000000001,0.8461000000000001,0.7796000000000001,0.6152000000000001,0.683,0.8948,0.6235,0.728,0.6417,0.7368
2014-02-06 00:00:00+00:00,,,,,,,819.94,0.8178000000000001,0.8373,0.775,0.6291,0.6775,0.889,0.624,0.7194,0.6355000000000001,0.7339
2014-02-07 00:00:00+00:00,,,,,,,783.72,0.8171,0.8151,0.7857000000000001,0.5569000000000001,0.6629,0.8707,0.6272,0.7088,0.6188,0.7181000000000001
2014-02-08 00:00:00+00:00,,,,,,,724.48,0.8166,0.7988000000000001,0.7859,0.589,0.639,0.8395,0.6263000000000001,0.6856,0.5913,0.708
2014-02-09 00:00:00+00:00,,,,,,,679.63,0.8165,0.8036000000000001,0.785,0.5074000000000001,0.6192000000000001,0.8140000000000001,0.6211,0.6691,0.5687,0.6894
2014-02-10 00:00:00+00:00,,,,,,,681.32,0.8165,0.8025,0.7943,0.5423,0.6182000000000001,0.8139000000000001,0.6162000000000001,0.6711,0.5680000000000001,0.6937
2014-02-11 00:00:00+00:00,,,,,,,678.52,0.8165,0.7957000000000001,0.7892,0.5497000000000001,0.6153000000000001,0.8113,0.6017,0.6681,0.5652,0.6903
2014-02-12 00:00:00+00:00,,,,,,,669.5,0.8165,0.7864,0.7615000000000001,0.5645,0.6099,0.8051,0.5891000000000001,0.6602,0.5594,0.6836
2014-02-13 00:00:00+00:00,,,,,,,659.68,0.8165,0.7625000000000001,0.7388,0.5432,0.6042000000000001,0.7984,0.5585,0.6502,0.5535,0.6695
2014-02-14 00:00:00+00:00,,,,,,,616.05,0.8165,0.7942,0.734,0.5893,0.5833,0.7711,0.5371,0.6294000000000001,0.5296000000000001,0.6649
2014-02-15 00:00:00+00:00,,,,,,,664.13,0.8165,0.7863,0.7286,0.5743,0.6029,0.7989,0.5425,0.653,0.5534,0.6729
2014-02-16 00:00:00+00:00,,,,,,,653.42,0.8165,0.7683,0.7311000000000001,0.5704,0.5968,0.7916000000000001,0.5405,0.6445000000000001,0.5469,0.6674
2014-02-17 00:00:00+00:00,,,,,,,614.23,0.8165,0.7733,0.7085,0.5028,0.5778,0.7668,0.5314,0.6283000000000001,0.5255000000000001,0.6479
2014-02-18 00:00:00+00:00,,,,,,,630.83,0.8165,0.7709,0.7075,0.5147,0.5838,0.776,0.5193,0.6301,0.5328,0.6502
2014-02-19 00:00:00+00:00,,,,,,,627.85,0.8165,0.7691,0.7045,0.5735,0.581,0.7732,0.4909,0.6264000000000001,0.5303,0.6517000000000001
2014-02-20 00:00:00+00:00,,,,,,,625.52,0.8165,0.7294,0.6878000000000001,0.504,0.5786,0.7707,0.5279,0.6227,0.5279,0.6406000000000001
2014-02-21 00:00:00+00:00,,,,,,,563.93,0.8165,0.7413000000000001,0.6781,0.465,0.5479,0.7299,0.518,0.5915,0.4929,0.6201
2014-02-22 00:00:00+00:00,,,,,,,573.37,0.8165,0.7594000000000001,0.6749,0.5289,0.5512,0.7352000000000001,0.4964,0.5984,0.4976,0.6287
2014-02-23 00:00:00+00:00,,,,,,,600.87,0.8165,0.7612,0.668,0.5078,0.5630000000000001,0.7522000000000001,0.5016,0.6099,0.512,0.6325000000000001
2014-02-24 00:00:00+00:00,,,,,,,612.29,0.8165,0.7151000000000001,0.6797000000000001,0.5095000000000001,0.5670000000000001,0.7584000000000001,0.4984,0.6095,0.5172,0.6301
2014-02-25 00:00:00+00:00,,,,,,,540.24,0.8165,0.7117,0.6928000000000001,0.4513,0.5304,0.7092,0.4957,0.5731,0.4746,0.6061000000000001
2014-02-26 00:00:00+00:00,,,,,,,536.13,0.8165,0.7513000000000001,0.6930000000000001,0.5199,0.5269,0.7053,0.4514,0.5671,0.4713,0.6114
2014-02-27 00:00:00+00:00,,,,,,,584.5,0.8165,0.75,0.6998000000000001,0.5238,0.55,0.7374,0.4639,0.5938,0.4988,0.626
2014-02-28 00:00:00+00:00,,,,,,,581.78,0.8165,0.7247,0.7057,0.4925,0.5474,0.7346,0.4833,0.591,0.4958,0.6213000000000001
2014-03-01 00:00:00+00:00,,,,,,,552.85,0.8165,0.7373000000000001,0.7144,0.4303,0.5317000000000001,0.7139,0.485,0.5717,0.4776,0.6087
2014-03-02 00:00:00+00:00,,,,,,,567.1,0.8165,0.731,0.7152000000000001,0.4157,0.5376000000000001,0.7227,0.4343,0.5787,0.485,0.6041000000000001
2014-03-03 00:00:00+00:00,,,,,,,557.22,0.8165,0.8027000000000001,0.7263000000000001,0.49,0.5311,0.7149,0.429,0.5725,0.4778,0.6179
2014-03-04 00:00:00+00:00,,,,,,,668.24,0.8165,0.8014,0.7278,0.4898,0.581,0.7837000000000001,0.4707,0.6272,0.5361,0.6482
2014-03-05 00:00:00+00:00,,,,,,,667.51,0.8165,0.7986000000000001,0.732,0.5005000000000001,0.5792,0.7823,0.4689,0.6244000000000001,0.5344,0.6485000000000001
2014-03-06 00:00:00+00:00,,,,,,,662.57,0.8165,0.7965,0.7294,0.5294,0.5756,0.7784000000000001,0.442,0.6208,0.5309,0.6466000000000001
2014-03-07 00:00:00+00:00,,,,,,,659.12,0.8165,0.7644000000000001,0.7585000000000001,0.4984,0.5728,0.7754000000000001,0.4547,0.6178,0.5149,0.6415000000000001
2014-03-08 00:00:00+00:00,,,,,,,629.78,0.8165,0.7577,0.7494000000000001,0.4957,0.5585,0.7568,0.4477,0.5997,0.4987,0.6312
2014-03-09 00:00:00+00:00,,,,,,,618.22,0.8165,0.762,0.7602,0.5228,0.5519000000000001,0.7486,0.5289,0.5931000000000001,0.4835,0.6408
2014-03-10 00:00:00+00:00,,,,,,,637.41,0.8165,0.7536,0.7511,0.4594,0.5592,0.7594000000000001,0.527,0.6003000000000001,0.4921,0.6354000000000001
2014-03-11 00:00:00+00:00,,,,,,,626.79,0.8165,0.7566,0.7343000000000001,0.4975,0.553,0.7519,0.5235000000000001,0.5928,0.4853,0.6346
2014-03-12 00:00:00+00:00,,,,,,,631.91,0.8165,0.7563000000000001,0.7297,0.5209,0.554,0.754,0.5209,0.5939,0.4869,0.637
2014-03-13 00:00:00+00:00,,,,,,,632.58,0.8165,0.7613000000000001,0.7261000000000001,0.4882,0.5529000000000001,0.7534000000000001,0.49,0.5928,0.4863,0.6297
2014-03-14 00:00:00+00:00,,,,,,,638.13,0.8165,0.7522000000000001,0.7206,0.4194,0.5541,0.7557,0.4823,0.5952000000000001,0.4885,0.6205
2014-03-15 00:00:00+00:00,,,,,,,628.6,0.8165,0.7569,0.7141000000000001,0.488,0.5484,0.7489,0.4909,0.5865,0.4826,0.6258
2014-03-16 00:00:00+00:00,,,,,,,635.17,0.8165,0.7554000000000001,0.7066,0.4965,0.5501,0.7518,0.4814,0.5885,0.4854,0.6258
2014-03-17 00:00:00+00:00,,,,,,,630.47,0.8165,0.7481,0.6927,0.4713,0.5467000000000001,0.748,0.4846,0.5858,0.4821,0.6195
2014-03-18 00:00:00+00:00,,,,,,,622.15,0.8165,0.7423000000000001,0.6931,0.436,0.5416000000000001,0.7418,0.4844,0.5788,0.4766,0.6123000000000001
2014-03-19 00:00:00+00:00,,,,,,,613.896,0.8165,0.7396,0.6862,0.461,0.5366000000000001,0.7356,0.4898,0.5732,0.471,0.6122000000000001
2014-03-20 00:00:00+00:00,,,,,,,610.58,0.8165,0.7233,0.6788000000000001,0.4785,0.5338,0.7325,0.4791,0.5701,0.4682,0.609
2014-03-21 00:00:00+00:00,,,,,,,589.69,0.8165,0.7091000000000001,0.6652,0.4835,0.5228,0.7181000000000001,0.4841,0.557,0.4549,0.6012000000000001
2014-03-22 00:00:00+00:00,,,,,,,582.89,0.8165,0.7051000000000001,0.6079,0.4522,0.5183,0.7126,0.4822,0.5472,0.4501,0.588
2014-03-23 00:00:00+00:00,,,,,,,565.35,0.8165,0.7006,0.6034,0.5183,0.5085000000000001,0.6998000000000001,0.4738,0.5434,0.4393,0.5893
2014-03-24 00:00:00+00:00,,,,,,,565.74,0.8165,0.7203,0.5987,0.4912,0.5075000000000001,0.6990000000000001,0.4673,0.5393,0.4388,0.5865
2014-03-25 00:00:00+00:00,,,,,,,564.58,0.8165,0.719,0.5876,0.4342,0.5058,0.6972,0.4641,0.5517000000000001,0.4373,0.5793
2014-03-26 00:00:00+00:00,,,,,,,578.71,0.8165,0.7155,0.5715,0.4347,0.5116,0.7057,0.4463,0.5498000000000001,0.445,0.5774
2014-03-27 00:00:00+00:00,,,,,,,580.257,0.8165,0.6302,0.5573,0.404,0.5115000000000001,0.7057,0.432,0.5463,0.4453,0.561
2014-03-28 00:00:00+00:00,,,,,,,542.8,0.8165,0.6471,0.5464,0.4145,0.4915,0.6789000000000001,0.4277,0.4914,0.4221,0.5485
2014-03-29 00:00:00+00:00,,,,,,,502.51,0.8165,0.6379,0.5259,0.4097,0.4686,0.6481,0.423,0.4998,0.3956,0.5361
2014-03-30 00:00:00+00:00,,,,,,,498.63,0.8165,0.6048,0.5154,0.3208,0.4656,0.6441,0.4431,0.4934,0.3925,0.5218
2014-03-31 00:00:00+00:00,,,,,,,471.35,0.8165,0.6017,0.514,0.3947,0.4487,0.6213000000000001,0.4417,0.4734,0.3731,0.5206000000000001
2014-04-01 00:00:00+00:00,,,,,,,458.66,0.8165,0.6291,0.5039,0.3937,0.44,0.6098,0.4379,0.4702,0.3635,0.5183
2014-04-02 00:00:00+00:00,,,,,,,462.36,0.8165,0.5826,0.4946,0.4096,0.4414,0.6118,0.3548,0.4843,0.3659,0.5068
2014-04-03 00:00:00+00:00,,,,,,,436.444,0.8165,0.5959,0.4937,0.4266,0.4242,0.5885,0.3701,0.4575,0.3454,0.502
2014-04-04 00:00:00+00:00,,,,,,,433.21,0.8165,0.5967,0.4258,0.4121,0.4212,0.5846,0.3614,0.4636,0.3427,0.4916
2014-04-05 00:00:00+00:00,,,,,,,442.72,0.8165,0.6129,0.4434,0.3791,0.4265,0.5919,0.3314,0.4628,0.349,0.4904
2014-04-06 00:00:00+00:00,,,,,,,451.66,0.8165,0.6092000000000001,0.4388,0.3383,0.4313,0.5986,0.3284,0.4697,0.355,0.4873
2014-04-07 00:00:00+00:00,,,,,,,459.94,0.8165,0.5975,0.4225,0.331,0.4356,0.6046,0.3525,0.4668,0.3609,0.4875
2014-04-08 00:00:00+00:00,,,,,,,455.07,0.8165,0.6029,0.4161,0.2967,0.4317,0.5994,0.3115,0.4593,0.357,0.4768
2014-04-09 00:00:00+00:00,,,,,,,450.72,0.8165,0.5905,0.4197,0.346,0.4282,0.5947,0.3229,0.4611,0.353,0.4814
2014-04-10 00:00:00+00:00,,,,,,,450.03,0.8165,0.478,0.4221,0.2762,0.4271,0.5931000000000001,0.3234,0.4535,0.352,0.4602
2014-04-11 00:00:00+00:00,,,,,,,363.71,0.8165,0.5672,0.4293,0.345,0.3657,0.5097,0.337,0.3969,0.28,0.4497
2014-04-12 00:00:00+00:00,,,,,,,403.75,0.8165,0.5706,0.3985,0.3312,0.3946,0.549,0.3338,0.4377,0.3149,0.4608
2014-04-13 00:00:00+00:00,,,,,,,425.91,0.8165,0.5596,0.3912,0.3707,0.409,0.5687,0.3235,0.4383,0.3327,0.4678
2014-04-14 00:00:00+00:00,,,,,,,416.28,0.8165,0.6168,0.3916,0.4109,0.4017,0.5588000000000001,0.3281,0.4318,0.3247,0.4756
2014-04-15 00:00:00+00:00,,,,,,,445.87,0.8165,0.6783,0.403,0.4297,0.4202,0.5843,0.3173,0.4611,0.3472,0.4953
2014-04-16 00:00:00+00:00,,,,,,,487.35,0.8165,0.6848000000000001,0.4129,0.393,0.4446,0.6177,0.2264,0.4966,0.3755,0.4964
2014-04-17 00:00:00+00:00,,,,,,,516.28,0.8165,0.6548,0.4274,0.392,0.4601,0.6389,0.2968,0.5009,0.3942,0.5091
2014-04-18 00:00:00+00:00,,,,,,,495.798,0.8165,0.638,0.419,0.3639,0.4477,0.6222,0.2996,0.4814,0.3803,0.4965
2014-04-19 00:00:00+00:00,,,,,,,485.89,0.8165,0.6596000000000001,0.414,0.3745,0.441,0.6134000000000001,0.2905,0.4701,0.3732,0.4948
2014-04-20 00:00:00+00:00,,,,,,,491.3,0.8165,0.6571,0.4114,0.4067,0.4432,0.6166,0.339,0.4817,0.3765,0.5054000000000001
2014-04-21 00:00:00+00:00,,,,,,,502.08,0.8165,0.6536000000000001,0.406,0.3914,0.4485,0.624,0.3956,0.4788,0.3835,0.5109
2014-04-22 00:00:00+00:00,,,,,,,500.48,0.8121,0.6451,0.3949,0.3531,0.4467,0.6218,0.4026,0.4754,0.382,0.5037
2014-04-23 00:00:00+00:00,,,,,,,494.76,0.8052,0.6454000000000001,0.3896,0.3744,0.4426,0.6163000000000001,0.3742,0.469,0.3776,0.4993
2014-04-24 00:00:00+00:00,,,,,,,490.11,0.7973,0.6578,0.3819,0.3543,0.439,0.6116,0.3585,0.4684,0.374,0.4936
2014-04-25 00:00:00+00:00,,,,,,,490.35,0.7895000000000001,0.6193000000000001,0.3705,0.3877,0.4383,0.6107,0.3783,0.4747,0.3739,0.4937
2014-04-26 00:00:00+00:00,,,,,,,461.705,0.7808,0.611,0.3679,0.3483,0.4203,0.5864,0.3758,0.4508,0.3535,0.4772
2014-04-27 00:00:00+00:00,,,,,,,456.28,0.77,0.5859,0.3603,0.3589,0.4161,0.5808,0.3725,0.445,0.3494,0.471
2014-04-28 00:00:00+00:00,,,,,,,452.04,0.76,0.5902000000000001,0.3547,0.3135,0.4127,0.5762,0.3646,0.4302,0.346,0.4609
2014-04-29 00:00:00+00:00,,,,,,,436.49,0.751,0.5981000000000001,0.3588,0.3535,0.4019,0.5616,0.365,0.431,0.334,0.4617
2014-04-30 00:00:00+00:00,,,,,,,444.28,0.7423000000000001,0.5996,0.3427,0.2854,0.4062,0.5674,0.3765,0.4339,0.3396,0.4549
2014-05-01 00:00:00+00:00,,,,,,,445.96,0.7335,0.6132000000000001,0.3404,0.3696,0.4064,0.5678000000000001,0.3414,0.4335,0.3406,0.4607
2014-05-02 00:00:00+00:00,,,,,,,454.31,0.7241000000000001,0.6037,0.338,0.3361,0.411,0.5740000000000001,0.334,0.4398,0.3465,0.4563
2014-05-03 00:00:00+00:00,,,,,,,449.403,0.7149,0.5873,0.3354,0.2875,0.4071,0.5687,0.3124,0.4334,0.3428,0.4433
2014-05-04 00:00:00+00:00,,,,,,,441.03,0.7064,0.5845,0.3354,0.3043,0.401,0.5604,0.3159,0.4234,0.3364,0.4408
2014-05-05 00:00:00+00:00,,,,,,,435.07,0.6974,0.5792,0.3332,0.2425,0.3963,0.5541,0.3226,0.4207,0.3316,0.4308
2014-05-06 00:00:00+00:00,,,,,,,433.22,0.6884,0.5767,0.3212,0.3758,0.3944,0.5514,0.3238,0.4166,0.3299,0.442
2014-05-07 00:00:00+00:00,,,,,,,429.82,0.679,0.5925,0.3282,0.3224,0.3914,0.5473,0.3355,0.4139,0.3271,0.4375
2014-05-08 00:00:00+00:00,,,,,,,436.61,0.6701,0.5903,0.3297,0.3356,0.3951,0.5524,0.3272,0.421,0.332,0.4393
2014-05-09 00:00:00+00:00,,,,,,,443.61,0.6614,0.6055,0.3029,0.3489,0.3988,0.5575,0.3132,0.4187,0.3371,0.4382
2014-05-10 00:00:00+00:00,,,,,,,447.18,0.6527000000000001,0.6103000000000001,0.2996,0.3669,0.4004,0.5596,0.3107,0.4257,0.3395,0.4406
2014-05-11 00:00:00+00:00,,,,,,,453.92,0.6435000000000001,0.5886,0.2975,0.3037,0.4039,0.5644,0.3062,0.4272,0.3443,0.431
2014-05-12 00:00:00+00:00,,,,,,,444.94,0.6343,0.5915,0.2949,0.3281,0.3974,0.5556,0.304,0.4142,0.3375,0.4286
2014-05-13 00:00:00+00:00,,,,,,,440.2,0.625,0.5888,0.2942,0.3221,0.3936,0.5504,0.3173,0.4145,0.3338,0.4266
2014-05-14 00:00:00+00:00,,,,,,,440.04,0.6159,0.5965,0.3085,0.3019,0.3928,0.5492,0.3153,0.4118,0.3331,0.425
