timestamp,market_cap,total_coins,avg_price,realized_price,mvrv_ratio,high,low,close
2021-03-10,1017724360875.0,18649887.5,54570.0,21764.47,2.5073,57258.25,53290.89,56008.55
2021-03-11,1059357794006.25,18650993.75,56799.0,22002.54,2.5815,58091.06,54484.59,57805.12
2021-03-12,1057574070000.0,18652100.0,56700.0,22239.95,2.5495,57996.62,55376.65,57332.09
2021-03-14,1137183392428.12,18653206.25,60964.5,22498.64,2.7097,61597.92,59302.32,59302.32
2021-03-15,1104988200937.5,18654312.5,59235.0,22748.67,2.6039,60540.99,55393.16,55907.2
2021-03-16,1038276658240.62,18655418.75,55655.5,22980.77,2.4218,56833.18,53555.03,56804.9
2021-03-17,1028189421984.38,18656531.25,55111.5,23211.0,2.3744,58969.82,54528.63,58870.89
2021-03-18,1076555373196.88,18657643.75,57700.5,23453.77,2.4602,60116.25,54253.58,57858.92
2021-03-20,1098543603596.88,18658756.25,58875.5,23702.58,2.4839,60031.29,58213.3,58313.64
2021-03-21,1069154141662.5,18659862.5,57297.0,23943.1,2.393,58767.9,56005.62,57523.42
2021-03-22,1071121304025.0,18660975.0,57399.0,24183.23,2.3735,58471.48,54288.16,54529.14
2021-03-23,1026583115093.75,18662093.75,55009.0,24410.62,2.2535,55985.44,53470.7,54738.95
2021-03-24,1055767892400.0,18663200.0,56569.5,24645.88,2.2953,57262.38,52514.33,52774.27
2021-03-25,968314188909.38,18664318.75,51880.5,24857.11,2.0871,53392.39,50856.57,51704.16
2021-03-27,1020634771712.5,18665425.0,54680.5,25081.0,2.1802,56568.21,54242.91,55973.51
2021-03-28,1050076733793.75,18666537.5,56254.5,25306.33,2.2229,56610.31,55071.11,55950.75
2021-03-29,1050213987525.0,18667650.0,56258.5,25532.71,2.2034,58342.1,55139.34,57750.2
2021-03-30,1104985383612.5,18668762.5,59189.0,25773.95,2.2965,59447.22,57251.55,58917.69
2021-03-31,1107683312937.5,18669868.75,59330.0,26014.03,2.2807,59930.03,57726.42,58918.83
2021-04-01,1099813782375.0,18670975.0,58905.0,26249.41,2.2441,59586.07,58505.28,59095.81
2021-04-03,1107235746043.75,18672081.25,59299.0,26489.78,2.2386,60110.27,57603.89,57603.89
2021-04-04,1075949423875.0,18673193.75,57620.0,26721.6,2.1563,58913.75,57168.68,58758.55
2021-04-05,1103352341200.0,18674300.0,59084.0,26958.52,2.1917,59891.3,57694.82,59057.88
2021-04-06,1088878899109.37,18675406.25,58305.5,27190.68,2.1443,59479.58,57646.81,58192.36
2021-04-07,1051086108731.25,18676512.5,56278.5,27414.07,2.0529,58731.14,55604.02,56048.94
2021-04-09,1085477830084.38,18677618.75,58116.5,27646.18,2.1022,58937.05,57807.86,58245.0
2021-04-10,1134910371384.38,18678731.25,60759.5,27891.41,2.1784,61276.66,58038.71,59793.23
2021-04-11,1110983335312.5,18679837.5,59475.0,28131.33,2.1142,60790.55,59289.8,60204.96
2021-04-12,1121594897525.0,18680950.0,60039.5,28373.59,2.116,61253.04,59589.88,59893.45
2021-04-14,1179968013778.12,18682056.25,63160.5,28630.42,2.2061,64863.1,61554.8,63109.7
2021-04-15,1172452913321.88,18683168.75,62754.5,28884.33,2.1726,63821.67,62208.96,63314.01
2021-04-16,1142553904959.38,18684293.75,61150.5,29130.66,2.0992,63594.72,60222.53,61572.79
2021-04-18,1052997383812.5,18685406.25,56354.0,29353.02,1.9199,61057.46,52829.54,56216.18
2021-04-20,1021396113237.5,18686525.0,54659.5,29566.34,1.8487,57062.15,53448.05,56473.03
2021-04-21,1038761674256.25,18687637.5,55585.5,29785.23,1.8662,56757.97,53695.47,53906.09
2021-04-22,967516263937.5,18688743.75,51770.0,29984.78,1.7265,55410.23,50583.81,51762.27
2021-04-24,941005912725.0,18689850.0,50348.5,30178.58,1.6684,51167.56,48805.29,50050.87
2021-04-25,926118191231.25,18690956.25,49549.0,30368.1,1.6316,50506.02,47159.48,49004.25
2021-04-26,999848103471.88,18692068.75,53490.5,30576.8,1.7494,54288.0,48852.8,54021.75
2021-04-28,1026806756162.5,18693175.0,54929.5,30794.5,1.7837,56227.21,53887.92,54824.7
2021-04-29,1016905415665.07,18694281.25,54396.6,31009.6,1.7542,55115.84,52418.03,53555.11
2021-04-30,1060739605200.0,18695400.0,56738.0,31235.64,1.8165,57900.72,53129.6,57750.18
2021-05-02,1074198777431.25,18696512.5,57454.5,31465.18,1.826,57902.59,56141.91,56631.08
2021-05-02,1058762010528.12,18697618.75,56625.5,31689.81,1.7869,57902.59,56141.91,56631.08
2021-05-03,1072475080209.38,18698731.25,57355.5,31916.99,1.797,58973.31,56590.87,57200.29
2021-05-04,1010520518662.5,18699837.5,54039.0,32130.08,1.6819,57214.18,53191.43,53333.54
2021-05-06,1064074704525.0,18700950.0,56899.5,32360.72,1.7583,58363.32,55382.51,56396.52
2021-05-07,1046847598593.75,18702056.25,55975.0,32588.55,1.7176,58606.63,55321.85,57356.4
2021-05-08,1093434733828.12,18703181.25,58462.5,32829.81,1.7808,59464.61,56975.21,58803.78
2021-05-09,1091582218500.0,18704287.5,58360.0,33071.88,1.7646,59210.88,56482.0,58232.32
2021-05-10,1105853525803.12,18705393.75,59119.5,33316.96,1.7745,59519.36,54071.46,55859.8
2021-05-11,1022497290000.0,18706500.0,54660.0,33539.05,1.6297,56872.54,54608.65,56704.57
2021-05-12,1076622739687.5,18707606.25,57550.0,33775.27,1.7039,57939.36,49150.54,49150.54
2021-05-13,944228719875.0,18708712.5,50470.0,33975.91,1.4855,51330.84,46980.02,49716.19
2021-05-14,950468147409.37,18709818.75,50800.5,34177.1,1.4864,51438.12,48868.58,49880.54
2021-05-15,896752161268.14,18710931.25,47926.65,34365.11,1.3946,50639.66,46664.14,46760.19
2021-05-17,810568040425.0,18712037.5,43318.0,34528.12,1.2546,46623.56,42207.29,43537.51
2021-05-18,804683894393.75,18713143.75,43001.0,34688.86,1.2396,45812.46,42367.83,42909.4
2021-05-20,751255996668.75,18714262.5,40143.5,34835.28,1.1524,42462.98,35050.62,40782.74
2021-05-21,659276937271.88,18715368.75,35226.5,34956.47,1.0077,42172.17,33616.45,37304.69
2021-05-23,671687496562.5,18716475.0,35887.5,35080.59,1.023,38289.22,31227.34,34770.58
2021-05-24,708628908543.75,18717581.25,37859.0,35215.51,1.0751,39835.14,34551.08,38705.98
2021-05-26,735073498781.25,18718687.5,39269.5,35359.53,1.1106,40782.08,37905.84,39294.2
2021-05-27,733394719640.62,18719793.75,39177.5,35502.82,1.1035,40379.62,37247.9,38436.97
2021-05-29,690932256300.0,18720900.0,36907.0,35633.99,1.0357,37234.5,33693.93,34616.07
2021-05-30,673702033903.12,18722006.25,35984.5,35760.31,1.0063,36400.67,33520.74,35678.13
2021-05-31,688617584506.25,18723118.75,36779.0,35890.3,1.0248,37468.25,34241.95,37332.86
2021-06-02,682217137875.0,18724225.0,36435.0,36018.1,1.0116,38231.34,35966.31,37575.18
2021-06-03,706341515521.29,18725337.5,37721.16,36153.06,1.0434,39478.95,37243.97,39208.77
2021-06-04,687354117843.75,18726443.75,36705.0,36282.78,1.0116,39242.48,35717.72,36894.41
2021-06-05,676692153759.38,18727556.25,36133.5,36410.5,0.9924,37917.71,34900.41,35551.96
2021-06-06,667807918762.5,18728662.5,35657.0,36536.24,0.9759,36436.42,35304.58,35862.38
2021-06-08,623673620953.12,18729781.25,33298.5,36649.81,0.9086,34017.39,31114.44,33472.63
2021-06-09,642479021071.88,18730893.75,34300.5,36767.86,0.9329,37537.37,32475.87,37345.12
2021-06-11,676216059621.87,18732006.25,36099.5,36895.47,0.9784,37608.7,36044.45,37334.4
2021-06-12,668341477643.75,18733118.75,35677.0,37020.76,0.9637,37408.93,34728.19,35552.52
2021-06-13,729117546018.75,18734231.25,38919.0,37160.89,1.0473,39322.78,34864.11,39097.86
2021-06-15,755986985054.79,18735350.0,40350.83,37305.76,1.0816,41295.27,39609.47,40406.27
2021-06-16,726065784371.88,18736456.25,38751.5,37442.85,1.035,40516.78,38176.04,38347.06
2021-06-18,700007228656.25,18737562.5,37358.5,37572.31,0.9943,38187.26,35255.86,35787.25
2021-06-19,671621996003.12,18738668.75,35841.5,37694.32,0.9508,36457.8,34933.06,35615.87
2021-06-21,612696943625.0,18739775.0,32695.0,37801.07,0.8649,35721.64,31295.94,31676.69
2021-06-23,638576787712.5,18740881.25,34074.0,37914.6,0.8987,34753.41,31772.63,33723.03
2021-06-24,652080817546.88,18741993.75,34792.5,38031.83,0.9148,35228.85,32385.21,34662.44
2021-06-26,589676669100.0,18743100.0,31461.0,38131.74,0.8251,32637.59,30184.5,32186.28
2021-06-28,644819439206.25,18744206.25,34401.0,38244.87,0.8995,35219.89,33902.07,34434.34
2021-06-30,654586312500.0,18745312.5,34920.0,38355.49,0.9104,36074.76,34086.15,35040.84
2021-07-02,625446141965.62,18746418.75,33363.5,38457.53,0.8675,33939.59,32770.68,33897.05
2021-07-04,659284837912.5,18747525.0,35166.5,38568.5,0.9118,35937.57,34396.48,35287.78
2021-07-05,629944635684.38,18748631.25,33599.5,38671.5,0.8688,35284.34,33213.66,33746.0
2021-07-06,639478547175.0,18749737.5,34106.0,38776.46,0.8796,35038.54,33599.92,34235.2
2021-07-08,607527540000.0,18750850.0,32400.0,38872.12,0.8335,33907.91,32133.18,32877.37
2021-07-09,627093544934.38,18751956.25,33441.5,38972.83,0.8581,34042.29,32318.88,33798.01
2021-07-10,627149292656.25,18753062.5,33442.5,39071.69,0.8559,34209.07,33116.01,33520.52
2021-07-12,642527412587.5,18754175.0,34260.5,39175.68,0.8745,34592.16,32697.31,33155.85
2021-07-13,609265514437.5,18755287.5,32485.0,39269.28,0.8272,33327.1,32261.42,32702.03
2021-07-14,615172202212.5,18756393.75,32798.0,39361.52,0.8333,33061.4,31639.12,32822.35
2021-07-16,594144010468.75,18757506.25,31675.0,39442.4,0.8031,32218.41,31100.67,31421.54
2021-07-17,585700158087.5,18758612.5,31223.0,39521.65,0.79,31935.95,31223.99,31533.07
2021-07-18,595123937765.62,18759718.75,31723.5,39602.64,0.801,32399.0,31215.49,31796.81
2021-07-19,575009905837.5,18760825.0,30649.5,39678.88,0.7724,31885.86,30563.73,30817.83
2021-07-20,558280212250.0,18761937.5,29756.0,39750.63,0.7486,31006.19,29360.96,29807.35
2021-07-22,599479247812.5,18763043.75,31950.0,39830.93,0.8021,32576.4,31745.3,32313.11
2021-07-23,609356795106.25,18764162.5,32474.5,39912.37,0.8136,33581.55,32057.89,33581.55
2021-07-24,634772746006.25,18765268.75,33827.0,40002.36,0.8456,34490.39,33424.86,34292.45
2021-07-25,646276422250.0,18766375.0,34438.0,40095.32,0.8589,35364.93,33881.84,35350.19
2021-07-26,745266064178.12,18767481.25,39710.5,40210.07,0.9876,40499.68,35287.31,37337.54
2021-07-27,716744203743.75,18768587.5,38188.5,40310.69,0.9474,39406.94,36441.73,39406.94
2021-07-29,739525933750.0,18769693.75,39400.0,40419.99,0.9748,40593.07,39352.06,40008.42
2021-07-30,751820908339.88,18770806.25,40052.67,40528.63,0.9883,42235.55,38397.36,42235.55
2021-07-31,783164450250.0,18771918.75,41720.0,40643.79,1.0265,42231.45,41110.83,41626.2
2021-08-01,783773793750.0,18773025.0,41750.0,40761.97,1.0242,42541.68,39540.94,39974.89
2021-08-02,743164845868.75,18774137.5,39584.5,40867.88,0.9686,40419.18,38746.35,39201.95
2021-08-03,716735781125.0,18775250.0,38174.5,40963.02,0.9319,39750.03,37782.05,38152.98
2021-08-04,748050033000.0,18776356.25,39840.0,41070.13,0.97,39952.3,37589.16,39747.5
2021-08-06,760815836843.75,18777462.5,40517.5,41186.4,0.9838,43271.66,39932.18,42816.5
2021-08-07,812079205593.75,18778568.75,43245.0,41317.82,1.0466,44689.86,42618.57,44555.8
2021-08-08,834709604562.5,18779675.0,44447.5,41449.73,1.0723,45282.35,43331.91,43798.12
2021-08-09,820720140625.0,18780781.25,43700.0,41569.72,1.0512,46456.83,42848.69,46365.4
2021-08-10,850443866000.0,18781887.5,45280.0,41701.59,1.0858,46637.99,44705.55,45585.03
2021-08-11,863801995500.0,18783000.0,45988.5,41834.38,1.0993,46735.63,45351.71,45593.64
2021-08-12,833234777090.62,18784106.25,44358.5,41961.17,1.0571,46228.91,43861.45,44428.29
2021-08-14,898327646962.5,18785212.5,47821.0,42105.17,1.1358,48098.68,46177.63,47096.95
2021-08-15,886122475959.38,18786318.75,47168.5,42244.66,1.1166,47357.11,45579.59,47047.0
2021-08-16,896329259325.0,18787425.0,47709.0,42387.55,1.1255,47998.1,45700.32,46004.48
2021-08-17,872135437828.12,18788531.25,46418.5,42528.22,1.0915,47139.57,44512.42,44695.36
2021-08-18,845675070290.2,18789650.0,45007.49,42662.02,1.055,45952.06,44364.03,44801.19
2021-08-19,834268986805.28,18790756.25,44397.84,42792.4,1.0375,46970.76,43998.32,46717.58
2021-08-20,886853762893.75,18791862.5,47193.5,42931.46,1.0993,49342.15,46650.71,49339.18
2021-08-21,924520097656.25,18792968.75,49195.0,43081.66,1.1419,49717.02,48312.2,48905.49
2021-08-22,914134410962.5,18794075.0,48639.5,43228.29,1.1252,49471.61,48199.94,49321.65
2021-08-23,930662504250.0,18795187.5,49516.0,43362.44,1.1419,50482.08,49074.61,49546.15
2021-08-24,902081427750.0,18796300.0,47992.5,43487.62,1.1036,49878.77,47687.12,47706.12
2021-08-25,916401750796.88,18797406.25,48751.5,43611.58,1.1179,49202.88,47163.61,48960.79
2021-08-27,888230010937.5,18798518.75,47250.0,43727.98,1.0805,49112.79,46394.28,49058.67
2021-08-28,920044247687.5,18799625.0,48939.5,43858.13,1.1159,49283.5,48499.24,48902.4
2021-08-29,912631109694.74,18800731.25,48542.32,43983.84,1.1036,49644.11,47925.86,48829.83
2021-08-30,905835228187.5,18801843.75,48178.0,44109.01,1.0922,48925.61,46950.27,47054.98
2021-08-31,887856496050.0,18802950.0,47219.0,44222.88,1.0678,48189.55,46750.09,47166.69
2021-09-02,945214093490.62,18804056.25,50266.5,44341.0,1.1336,50343.42,48652.32,49327.72
2021-09-03,942721601287.5,18805162.5,50131.0,44455.89,1.1277,50982.27,48386.09,50025.38
2021-09-04,944902167075.0,18806268.75,50244.0,44572.81,1.1272,50545.58,49548.78,49944.62
2021-09-05,946255458375.0,18807375.0,50313.0,44685.11,1.1259,51868.68,49538.6,51753.41
2021-09-06,973235781443.75,18808487.5,51744.5,44802.1,1.155,52700.94,51053.68,52633.54
2021-09-07,875615385346.88,18809606.25,46551.5,44888.06,1.0371,52853.77,43285.21,46811.13
2021-09-09,868199030081.25,18810712.5,46154.5,44957.91,1.0266,47261.95,45669.74,46391.42
2021-09-10,861788228756.25,18811818.75,45811.0,45023.55,1.0175,47031.74,44344.48,44883.91
2021-09-11,862262197987.5,18812925.0,45833.5,45088.92,1.0165,45969.29,44818.27,45201.46
2021-09-12,848155624537.5,18814037.5,45081.0,45137.13,0.9988,46364.88,44790.46,46063.27
2021-09-14,846201682584.38,18815143.75,44974.5,45173.63,0.9956,47218.12,44752.33,47092.49
2021-09-15,885173142768.75,18816256.25,47043.0,45215.34,1.0404,48450.47,46773.33,48176.35
2021-09-16,905491483500.0,18817362.5,48120.0,45251.06,1.0634,48486.83,47079.56,47783.36
2021-09-17,893501193000.0,18818475.0,47480.0,45299.54,1.0481,48160.92,46832.52,47267.52
2021-09-18,906915921625.0,18819587.5,48190.0,45373.24,1.0621,48791.78,47087.29,48278.36
2021-09-19,894923987812.5,18820693.75,47550.0,45445.62,1.0463,48328.37,46919.8,47260.22
2021-09-20,802950712815.95,18821800.0,42660.68,45471.92,0.9382,47328.2,42598.91,42843.8
2021-09-22,795380726500.0,18822906.25,42256.0,45491.05,0.9289,43978.62,40625.63,43574.51
2021-09-23,818966899831.25,18824012.5,43506.5,45522.56,0.9557,44942.18,43109.34,44895.1
2021-09-24,788226547181.25,18825118.75,41871.0,45549.38,0.9192,45080.49,40936.56,42839.75
2021-09-25,800133388725.0,18826225.0,42501.0,45578.1,0.9325,42996.26,41759.92,42716.59
2021-09-27,827715652181.25,18827337.5,43963.5,45618.64,0.9637,44313.25,42190.63,42235.73
2021-09-28,789363937800.0,18828450.0,41924.0,45671.27,0.918,42775.14,40931.66,41034.54
2021-09-29,791363983439.78,18829556.25,42027.76,45713.69,0.9194,42545.26,40829.67,41564.36
2021-09-30,815838452812.5,18830662.5,43325.0,45769.52,0.9466,44092.6,41444.58,43790.89
2021-10-01,910308869606.25,18831768.75,48339.0,45846.36,1.0544,48436.01,43320.02,48116.94
2021-10-02,908723884500.0,18832875.0,48252.0,45930.46,1.0505,48282.06,47465.5,47711.49
2021-10-04,905161138875.0,18833981.25,48060.0,46022.27,1.0443,49456.78,47045.0,49112.9
2021-10-05,929323217250.0,18835087.5,49340.0,46100.71,1.0703,51839.98,49072.84,51514.81
2021-10-06,968557082625.0,18836193.75,51420.0,46189.89,1.1132,55568.46,50488.19,55361.45
2021-10-07,1016875128600.0,18837300.0,53982.0,46291.72,1.1661,55338.62,53525.47,53805.98
2021-10-09,1016831234953.12,18838406.25,53976.5,46392.34,1.1635,55397.95,53735.14,54968.22
2021-10-10,1053675094612.5,18839512.5,55929.0,46491.19,1.203,56401.3,54264.26,54771.58
2021-10-11,1068856562615.62,18840618.75,56731.5,46586.14,1.2178,57793.04,54519.77,57484.79
2021-10-12,1077652461375.0,18841725.0,57195.0,46685.8,1.2251,57627.88,54477.97,56041.06
2021-10-13,1071478756200.0,18842831.25,56864.0,46771.37,1.2158,57688.66,54370.97,57401.1
2021-10-14,1085053484950.0,18843950.0,57581.0,46865.43,1.2286,58478.73,56957.07,57321.52
2021-10-16,1169147677500.0,18845062.5,62040.0,46956.58,1.3212,62274.48,60206.12,60892.18
2021-10-17,1154327835937.5,18846168.75,61250.0,47028.47,1.3024,61645.52,59164.47,61553.62
2021-10-18,1156346286712.5,18847275.0,61353.5,47111.78,1.3023,62614.66,60012.76,62026.08
2021-10-19,1203757047205.29,18848381.25,63865.27,47192.8,1.3533,64434.54,61622.93,64261.99
2021-10-20,1246045371187.5,18849487.5,66105.0,47287.41,1.3979,66930.39,63610.68,65992.84
2021-10-22,1190226489375.0,18850593.75,63140.0,47359.08,1.3332,63715.02,60122.8,60692.27
2021-10-23,1150415948053.12,18851706.25,61024.5,47424.46,1.2868,61743.88,59826.52,61393.62
2021-10-24,1135693425000.0,18852812.5,60240.0,47468.1,1.2691,61505.8,59643.34,60930.84
2021-10-25,1182339455653.12,18853931.25,62710.5,47523.35,1.3196,63729.32,60691.8,63039.82
2021-10-26,1170982676418.75,18855037.5,62104.5,47556.87,1.3059,63229.03,59991.16,60363.79
2021-10-27,1100029714087.5,18856143.75,58338.0,47568.73,1.2264,61435.18,58208.19,58482.39
2021-10-28,1145643937875.0,18857250.0,60753.5,47589.94,1.2766,62128.63,58206.92,60622.14
2021-10-29,1174659501884.38,18858368.75,62288.5,47668.63,1.3067,62927.61,60329.96,62227.96
2021-10-31,1170833926950.0,18859475.0,62082.0,47738.16,1.3005,62406.17,60074.33,61318.96
2021-11-01,1169356037500.0,18860581.25,62000.0,47815.83,1.2966,62419.0,59695.18,61004.41
2021-11-02,1194322052500.0,18861687.5,63320.0,47893.82,1.3221,64242.79,60673.05,63226.4
2021-11-03,1178924609375.0,18862793.75,62500.0,47981.0,1.3026,63516.94,61184.24,62970.05
2021-11-04,1157771862500.0,18863900.0,61375.0,48045.07,1.2774,63123.29,60799.66,61452.23
2021-11-06,1151463386481.25,18865006.25,61037.0,48105.96,1.2688,61590.68,60163.78,61527.48
2021-11-07,1170576249231.25,18866112.5,62046.5,48167.69,1.2881,63326.99,61432.49,63326.99
2021-11-08,1245113800578.12,18867218.75,65993.5,48259.5,1.3675,67673.74,63344.07,67566.83
2021-11-09,1280820061912.5,18868331.25,67882.0,48357.44,1.4038,68530.34,66382.06,66971.83
2021-11-10,1282187712843.75,18869437.5,67950.5,48441.45,1.4027,68789.62,63208.11,64995.23
2021-11-11,1226392392337.45,18870543.75,64989.77,48496.75,1.3401,65579.02,64180.49,64949.96
2021-11-13,1203822553500.0,18871650.0,63790.0,48542.85,1.3141,64915.68,63303.73,64469.53
2021-11-14,1226399695296.87,18872768.75,64982.5,48583.77,1.3375,65495.18,63647.81,65466.84
2021-11-15,1241269111228.12,18873881.25,65766.5,48629.1,1.3524,66281.57,63548.14,63557.87
2021-11-16,1154196812500.0,18875000.0,61149.5,48630.03,1.2574,63721.2,59016.34,60161.25
2021-11-17,1139748733428.12,18876106.25,60380.5,48635.76,1.2415,60823.61,58515.41,60368.01
2021-11-19,1075283034957.48,18877212.5,56961.96,48642.29,1.171,58351.11,55705.18,58119.58
2021-11-20,1103510702141.11,18878318.75,58453.87,48659.0,1.2013,59859.88,57469.73,59697.2
2021-11-21,1114264032375.0,18879431.25,59020.0,48665.6,1.2128,60004.43,58618.93,58730.48
2021-11-22,1054345855612.5,18880537.5,55843.0,48650.43,1.1478,59266.36,55679.84,56289.29
2021-11-24,1064311406375.0,18881650.0,56367.5,48645.79,1.1587,57803.07,55964.22,56280.43
2021-11-25,1089328734899.48,18882762.5,57689.06,48647.24,1.1859,59367.97,57146.68,57274.68
2021-11-26,1030908162800.0,18883868.75,54592.0,48645.15,1.1222,59183.48,53569.77,53569.77
2021-11-28,1033961823737.5,18884975.0,54750.5,48636.06,1.1257,57393.84,53576.73,57248.46
2021-11-29,1085458633762.5,18886081.25,57474.0,48664.02,1.181,58872.88,56792.53,57806.57
2021-11-30,1100301438593.75,18887187.5,58256.5,48681.9,1.1967,59113.4,56057.28,57005.43
2021-12-01,1085283582287.5,18888293.75,57458.0,48687.92,1.1801,59041.68,56553.08,57229.83
2021-12-03,1067402215200.0,18889400.0,56508.0,48689.17,1.1606,57482.17,52496.59,53598.25
2021-12-04,1001197162500.0,18890512.5,53000.0,48658.22,1.0892,53904.68,42874.62,49200.7
2021-12-05,925783776843.75,18891618.75,49005.0,48606.6,1.0082,49768.15,47857.5,49368.85
2021-12-06,904092462150.0,18892725.0,47854.0,48551.34,0.9856,50929.52,47281.04,50582.62
2021-12-07,967864846528.12,18893831.25,51226.5,48510.98,1.056,51934.78,50175.81,50700.09
2021-12-08,949771012870.73,18894937.5,50265.9,48474.21,1.037,51171.38,48765.99,50504.8
2021-12-09,930072721396.88,18896043.75,49220.5,48424.89,1.0164,50797.16,47358.35,47672.12
2021-12-10,911248918725.0,18897150.0,48221.5,48374.47,0.9968,50015.25,47023.7,47243.3
2021-12-11,919900970353.12,18898256.25,48676.5,48336.46,1.007,49458.21,46942.35,49362.51
2021-12-13,944420043487.5,18899362.5,49971.0,48295.74,1.0347,50205.0,45894.85,46737.48
2021-12-14,919186496718.75,18900468.75,48633.0,48235.1,1.0082,48431.4,46424.5,46612.63
2021-12-15,914699949644.25,18901575.0,48392.79,48179.69,1.0044,49473.96,46671.96,48896.72
2021-12-16,924051145994.63,18902681.25,48884.66,48123.92,1.0158,49425.57,47529.88,47665.43
2021-12-18,872854221169.12,18903787.5,46173.51,48038.98,0.9612,47313.83,45598.44,46848.78
2021-12-19,885952702085.06,18904893.75,46863.67,47959.53,0.9772,48089.66,46502.95,46707.02
2021-12-20,882707819488.0,18906006.25,46689.28,47887.22,0.975,47401.72,45579.81,46880.28
2021-12-21,886935105299.62,18907112.5,46910.13,47840.0,0.9806,49300.92,46698.77,48936.61
2021-12-22,925265859838.25,18908225.0,48934.57,47811.38,1.0235,49544.8,48450.94,48628.51
2021-12-24,960323752380.38,18909337.5,50785.69,47787.38,1.0627,51814.03,50514.5,50822.2
2021-12-25,960933003914.0,18910450.0,50814.92,47782.61,1.0635,51176.6,50236.71,50429.86
2021-12-26,954483075222.56,18911556.25,50470.89,47783.22,1.0562,51196.38,49623.11,50809.52
2021-12-27,960784248055.38,18912662.5,50801.11,47789.48,1.063,51956.33,50499.47,50640.42
2021-12-29,900319223848.62,18913768.75,47601.26,47760.03,0.9967,48119.74,46201.5,46444.71
2021-12-30,877817974941.25,18914875.0,46408.87,47717.43,0.9726,47879.96,46060.31,47178.12
2021-12-31,891566187617.0,18915981.25,47132.96,47681.11,0.9885,48472.53,45819.95,46306.45
2022-01-01,874906973356.5,18917087.5,46249.56,47628.67,0.971,47827.31,46288.48,47686.81
2022-01-02,903596229606.0,18918200.0,47763.33,47580.21,1.0038,47881.41,46856.94,47345.22
2022-01-04,878650231669.44,18919306.25,46441.99,47529.29,0.9771,47406.55,45752.46,45897.57
2022-01-05,867746500079.25,18920412.5,45862.98,47471.83,0.9661,46929.05,42798.22,43569.0
2022-01-06,821878305083.19,18921518.75,43436.17,47418.82,0.916,43748.72,42645.54,43160.93
2022-01-07,815955511253.75,18922625.0,43120.63,47349.92,0.9107,43153.57,41077.45,41557.9
2022-01-09,788947954882.56,18923731.25,41690.93,47278.5,0.8818,42663.95,41338.16,41911.6
2022-01-10,792277724028.5,18924837.5,41864.44,47195.51,0.887,42199.48,39796.57,41821.26
2022-01-11,792031819993.75,18925943.75,41849.0,47112.96,0.8883,43001.16,41407.75,42735.86
2022-01-12,808627360158.5,18927050.0,42723.37,47030.98,0.9084,44135.37,42528.99,43949.1
2022-01-13,831438191437.5,18928156.25,43926.0,46977.31,0.935,44278.42,42447.04,42591.57
2022-01-14,805372731200.5,18929262.5,42546.44,46902.29,0.9071,43346.69,41982.62,43099.7
2022-01-15,815886966992.69,18930368.75,43099.37,46865.44,0.9196,43724.67,42669.04,43177.4
2022-01-16,816827454031.75,18931475.0,43146.53,46827.17,0.9214,43436.81,42691.02,43113.88
2022-01-17,816040447373.25,18932581.25,43102.44,46803.05,0.9209,43179.39,41680.32,42250.55
2022-01-19,790178514125.0,18933687.5,41734.0,46795.13,0.8918,42478.3,41242.91,41744.33
2022-01-20,792987528720.73,18934806.25,41879.89,46789.52,0.8951,43413.02,40672.82,40680.42
2022-01-21,738292779825.0,18935925.0,38989.0,46783.75,0.8334,41060.53,35791.43,36457.32
2022-01-22,665560900312.5,18937031.25,35146.0,46783.34,0.7513,36688.81,34349.25,35030.25
2022-01-23,689461833825.0,18938137.5,36406.0,46785.94,0.7781,36433.31,34784.97,36276.8
2022-01-25,689615971000.0,18939250.0,36412.0,46778.7,0.7784,37444.57,35779.43,36954.0
2022-01-26,714827985231.25,18940356.25,37741.0,46771.06,0.8069,38825.41,36374.91,36852.12
2022-01-27,685510695531.25,18941468.75,36191.0,46756.13,0.774,37148.32,35629.28,37138.23
2022-01-28,719010428649.0,18942575.0,37957.38,46761.38,0.8117,37952.88,36211.11,37784.33
2022-01-30,719007659062.5,18943687.5,37955.0,46771.23,0.8115,38266.34,37437.71,37917.6
2022-01-31,704329542037.5,18944793.75,37178.0,46773.23,0.7949,38647.26,36733.57,38483.12
2022-02-01,733138907346.92,18945900.0,38696.44,46784.53,0.8271,39115.13,38113.66,38743.27
2022-02-02,709627067884.89,18947006.25,37453.26,46783.19,0.8006,38834.62,36832.73,36952.98
2022-02-03,698067642868.75,18948118.75,36841.0,46783.87,0.7875,37154.6,36375.54,37154.6
2022-02-05,786127548350.0,18949225.0,41486.0,46810.64,0.8863,41847.16,41038.1,41441.16
2022-02-06,789072842918.75,18950331.25,41639.0,46840.55,0.889,42500.79,41244.91,42412.43
2022-02-07,842580911250.0,18951437.5,44460.0,46896.35,0.948,44401.86,41748.16,43840.29
2022-02-09,835371546350.0,18952550.0,44077.0,46945.24,0.9389,44727.8,43232.97,44338.8
2022-02-10,831716466937.01,18953662.5,43881.57,46984.15,0.934,45661.17,43402.81,43565.11
2022-02-11,824456893400.0,18954775.0,43496.0,47023.24,0.925,43810.83,42114.54,42407.94
2022-02-12,799064970068.75,18955881.25,42153.93,47039.42,0.8961,42992.55,41852.57,42244.47
